file_name,-E2_0_queueing_length_avg,-E2_0_queueing_length_experimental_avg,-E2_0_queueing_time_avg,-E2_1_queueing_length_avg,-E2_1_queueing_length_experimental_avg,-E2_1_queueing_time_avg,-E3_0_queueing_length_avg,-E3_0_queueing_length_experimental_avg,-E3_0_queueing_time_avg,-E4_0_queueing_length_avg,-E4_0_queueing_length_experimental_avg,-E4_0_queueing_time_avg,-E4_1_queueing_length_avg,-E4_1_queueing_length_experimental_avg,-E4_1_queueing_time_avg,-E4_2_queueing_length_avg,-E4_2_queueing_length_experimental_avg,-E4_2_queueing_time_avg,-E5_0_queueing_length_avg,-E5_0_queueing_length_experimental_avg,-E5_0_queueing_time_avg,-E5_1_queueing_length_avg,-E5_1_queueing_length_experimental_avg,-E5_1_queueing_time_avg,-E5_2_queueing_length_avg,-E5_2_queueing_length_experimental_avg,-E5_2_queueing_time_avg,:Junc0_15_0_queueing_length_avg,:Junc0_15_0_queueing_length_experimental_avg,:Junc0_15_0_queueing_time_avg,:Junc0_16_0_queueing_length_avg,:Junc0_16_0_queueing_length_experimental_avg,:Junc0_16_0_queueing_time_avg,:Junc0_4_0_queueing_length_avg,:Junc0_4_0_queueing_length_experimental_avg,:Junc0_4_0_queueing_time_avg,E0_0_queueing_length_avg,E0_0_queueing_length_experimental_avg,E0_0_queueing_time_avg,E0_1_queueing_length_avg,E0_1_queueing_length_experimental_avg,E0_1_queueing_time_avg,E0_2_queueing_length_avg,E0_2_queueing_length_experimental_avg,E0_2_queueing_time_avg,E0_3_queueing_length_avg,E0_3_queueing_length_experimental_avg,E0_3_queueing_time_avg,NE0_0_queueing_length_avg,NE0_0_queueing_length_experimental_avg,NE0_0_queueing_time_avg,NE0_1_queueing_length_avg,NE0_1_queueing_length_experimental_avg,NE0_1_queueing_time_avg
queue_161.xml,12.696013192612137,14.341007915567282,39.31604221635884,15.3577335800185,16.811255010792475,29.466358310206598,55.42736751770006,58.51988414503325,106.42623900450548,10.934136941369413,12.021271012710127,19.55412054120541,39.6417,43.53457105263158,42.52286842105263,77.82879965156795,85.0017787456446,102.38952961672474,6.68631093544137,7.925032938076416,7.335836627140974,13.589698504027618,15.037739930955121,48.36462600690449,11.407900152439025,12.696909298780488,23.145884146341466,,,,,,,,,,15.99791990436342,19.360759115361624,18.39934249850568,8.21479674796748,9.52710569105691,16.83311653116531,12.134036802760207,13.098907418056355,16.31311098332375,37.14563383838384,41.14730808080808,65.14785353535353,18.33120218579235,20.366985907391427,29.428875467356917,50.74622761885162,53.644898127186664,104.64081086643343
queue_162.xml,11.272265174635471,12.335951169888098,28.567446592065107,24.90804813715793,27.811061655126935,37.46722716782064,18.28759713945173,19.878989272943983,47.92150178784267,14.863365888518342,16.27256312529776,40.70340638399237,21.150684730867813,23.097469791285246,59.51655071402417,43.65023848112989,45.649497568881685,97.06795554526511,10.998561827956989,14.24073924731183,6.913037634408602,17.809270127915727,20.638096313017304,27.045109104589915,17.42908210526316,20.305187368421052,28.450484210526312,,,,,,,,,,13.219720902612826,15.21896674584323,17.427434679334915,11.99683342808414,12.86521603183627,41.078965321205224,9.32300586004826,10.789283005860048,30.639779386418475,42.37478947368422,46.83538947368422,59.990736842105264,14.252257402521254,16.065769569041336,37.06602169451774,22.9589818468824,24.831838989739545,49.20684030518285
queue_163.xml,12.585070921985816,14.521719858156029,28.404255319148938,27.892590425531914,29.57016755319149,75.50614361702127,48.06781970649895,51.11753249475891,79.90444444444445,12.343170199501246,13.129360972568579,62.93796758104738,10.670565268065268,12.015087412587413,14.090909090909092,56.11769127816195,60.38621681909435,109.75815302252956,13.602990305741985,16.491707680835198,19.23049962714392,17.54443078724027,18.721366695932105,49.927011998829386,21.434928604329805,24.37186549976969,18.790327038231233,,,,,,,,,,10.88843548387097,13.585779569892473,11.695376344086021,6.880048780487805,7.684119241192413,17.031490514905148,13.871588983050847,14.96760593220339,19.076271186440678,32.64216234652115,36.36024897680764,55.352523874488405,26.860991423670665,28.82744768439108,59.81656946826758,49.797298405466975,52.403328018223235,93.55439635535308
queue_164.xml,17.879441576724542,18.650370717972784,73.05811825434068,34.07223288547665,36.816138835572616,58.964331413947534,42.14112734355977,44.74232529827125,60.9399805210616,14.217571552471814,15.648460537727667,29.334041630529057,32.201930879038315,34.524212371650385,24.319033308289505,80.23634404536863,88.38623062381852,103.98060491493383,8.428171641791044,9.907064676616915,20.000435323383083,27.90932897712993,30.19796682583564,63.871525508921835,19.635543109300745,22.235580448065175,30.095756958587916,,,,,,,,,,7.526355828220859,9.164092024539876,12.493006134969324,6.281700477326969,7.0730071599045345,15.890035799522673,13.543178158907946,14.807864893244663,58.24504725236262,47.55073336252189,57.06876751313485,57.62193520140105,31.876161643104826,34.385108028807686,57.45804214457189,42.07599646095997,44.71441716434417,62.78874142888742
queue_165.xml,10.653011363636363,13.95053409090909,11.807102272727272,18.32421225382932,19.63118526622903,51.83223924142961,16.555521223470663,18.180468164794007,34.918726591760304,12.151519448946516,13.21557131280389,26.73869529983793,18.53650232812928,20.48005477951246,32.54163242947138,24.57128181539405,26.77670039865072,41.887273842379635,10.103073257891603,11.35406789755807,21.577307921381777,20.470811965811965,23.72223076923077,29.656267806267806,33.94745330566262,36.11689890305366,66.88271568336792,,,,,,,,,,11.13768056128766,12.986029715229055,19.59162195625258,6.876666666666667,7.57087431693989,28.108803885853064,8.097232854864433,8.828381180223285,28.61578947368421,16.216132101114432,17.795058439793422,50.655939113889644,16.576566227244193,18.03240740740741,45.30285624607658,16.53808553386912,18.15294776119403,41.45872560275546
queue_166.xml,7.58442872687704,8.55682988755894,32.23297062023939,20.553707794256862,22.500066266961184,35.814263174503,42.42931503690037,44.496441420664205,100.25371309963099,18.77082020640956,20.61402770233569,36.14777294948398,13.567205533596837,14.688213438735177,24.161897233201582,44.66371117054104,47.43361036823699,105.6249948570253,12.719584799437015,15.661330049261084,12.678395496129486,17.63970512268618,19.33844167025398,47.28473956091261,21.961965317919077,22.89666247800955,90.83156572003016,,,,0.0,5.035,0.0,,,,14.21909786768726,17.646856205576817,13.975724439584472,10.172523002421308,11.765302663438256,21.19060532687651,32.93030829093086,34.946300508829694,40.766776414247225,50.47523162583519,53.67232071269488,68.18532293986637,11.800522003034901,13.122376327769349,32.50952959028832,37.53861699276334,39.535558831412494,71.41211471455374
queue_167.xml,15.34918601547905,17.095882038964504,44.696317053642915,16.07528536838464,17.457647872708403,29.874472500864755,31.065563204005006,32.56377138089278,79.46942010846892,23.773205900060205,25.883368452739315,54.858278145695365,16.359564371839753,17.06115519253209,43.352819914430185,64.71817188484977,66.94181971002311,84.26488758142466,6.515324324324324,8.616891891891893,6.596756756756757,13.34433981317849,14.38104771522343,55.88538247917192,12.315724522292992,13.85751194267516,28.256727707006366,,,,,,,,,,10.996457650912495,12.557795975666822,24.33411324286383,7.175142857142857,7.963745454545454,24.741142857142854,12.065177228786252,13.466369495166488,14.40998925886144,11.189284274193547,12.098642473118279,41.85786290322581,22.24741239048811,24.37281289111389,40.55876095118899,33.1801351632356,34.7891224786858,79.20274485339988
queue_168.xml,21.72686684073107,23.794272193211487,37.52921018276762,22.962557422008913,26.04981487829962,24.3191292423723,19.614166166766648,21.7974925014997,40.9377924415117,13.115233968804159,15.239900346620452,22.85736568457539,16.32437175907459,18.525831671320304,30.900877542879936,24.141620722433462,25.881734790874525,54.41428231939163,8.287732819524727,9.325606936416184,14.228773281952472,20.61762038862292,23.014111517882288,46.46578428611659,10.064769310523587,11.988004147226542,17.936702954898912,,,,,,,,,,12.14398213146139,13.597817485641352,23.94505424377792,9.244278242677824,10.503469316596933,30.469944211994424,9.889433862433862,10.547751322751322,21.409629629629627,23.686423755186723,26.46061462655602,38.767453319502074,13.94257514450867,15.559823699421965,29.71592485549133,25.64389136709525,27.611723956966674,51.31889267908685
queue_169.xml,8.631007556675064,10.392865239294709,14.144143576826197,17.432738993710693,19.692603773584906,34.194245283018866,42.10128962013066,46.14896685216549,43.42576820711348,19.81212890625,21.0532080078125,45.139794921875,33.19223382651581,34.759933275311866,61.56855236437482,58.73818549942152,62.66488237562669,90.09863092942538,14.470588235294118,17.159026737967913,12.742139037433155,13.860832076420312,14.724268476621418,46.51136249371544,31.05189181371131,33.97478449522708,58.31368238356957,,,,,,,,,,6.887605105105105,8.627852852852852,9.85518018018018,6.32513526119403,6.8971548507462686,30.992117537313437,5.772792207792208,6.28508658008658,8.015367965367965,17.07541072117239,18.615499421519473,31.73902815271886,27.949135704874834,30.80674835309618,36.363689064558635,27.594264792032803,30.38545987111892,37.82185120093732
queue_17.xml,11.445708559977097,13.009476095047237,33.9687374749499,39.629820376087565,42.75687342127421,48.375891103003084,37.35374164810691,41.25706570155902,59.63950445434298,9.235367286973554,10.807693437806073,13.677130264446621,11.911967615309127,13.65946025515211,15.647644749754662,37.4160705780472,39.20929205455727,84.27579562675905,9.594325626204238,11.28843930635838,14.385452793834297,19.280694042799304,21.65305957200694,38.48545401966455,13.33153898076274,15.133432332095849,26.27806277421532,,,,,,,,,,7.797949138638229,9.296062346185398,9.384741591468417,7.575406427221171,8.466361058601134,23.485349716446123,6.459838142153413,6.9863828289936665,20.638071780436313,26.611715806715807,28.602149877149877,53.58071253071253,19.08334887787817,21.005578548528124,49.637044593413,28.789893201354516,31.472990362073457,54.69390466267257
queue_170.xml,15.151408396946566,16.608889312977098,27.786488549618323,13.610788288288287,16.10785472972973,17.739245495495496,40.57279301745636,44.46409289276808,63.05822942643391,14.27893600616808,16.066287586738625,27.918080185042406,18.113446422573062,20.170466912999665,39.72055760833054,29.8251200724966,31.726212052560037,71.41681014952424,8.2723,10.1454625,10.509875,9.814562248995983,10.58627309236948,31.488246318607764,19.09214696918388,21.226271588215376,36.183948526921775,,,,,,,,,,9.146070038910505,10.859353112840468,11.817898832684824,8.039043936731106,8.803237258347979,27.364323374340948,9.219260817307692,9.631838942307692,19.198858173076925,32.76543998142559,37.53357789644764,57.972208033433944,26.381504207573634,28.978397615708275,41.61472650771388,43.86080522306855,48.55543797606094,61.293362350380846
queue_171.xml,11.479126079447322,13.377112262521589,21.045354058721934,29.173995098039214,31.97015056022409,39.00280112044818,19.689705625182164,21.51298163800641,45.73436315942874,38.526378705769844,41.49692700031878,53.25983423653172,12.127392223161454,13.637865595942518,21.547168216398983,28.678499999999996,29.59750568181818,103.19880681818181,10.146625222024866,12.096225577264654,14.007548845470692,20.84435822637106,22.727558343057176,42.8222870478413,27.14688972667295,29.414266415331447,48.878542255733585,,,,,,,,,,23.52535261489699,26.96142234548336,29.037599049128364,6.842335947172926,7.320870821295915,33.78101527032604,9.56563728598605,9.976322130627775,39.87247939124921,33.60398955773956,34.888000614250615,89.85700245700247,17.978453914767094,20.002457879088208,33.64142715559961,24.47042845141417,26.35799775973117,49.82635116213945
queue_172.xml,15.259002247191011,17.076296629213484,26.426337078651684,18.069386429258902,19.57275986525505,47.59593358999038,20.710104219623794,22.180577020843923,47.667081850533805,18.17344555035129,20.00177400468384,43.01674473067916,33.20996935648621,38.08788049029622,35.42895812053115,72.76295351473922,78.89653817082389,109.70975056689342,12.913842950624629,14.414574657941703,19.912968471148126,18.3123330813807,19.49922650541698,64.00967498110356,17.63093705087669,19.524601897096865,37.2943661971831,,,,,,,,,,13.011127622377622,15.143701923076923,23.739597902097902,5.575797720797721,6.110904558404558,9.35405982905983,22.837192082111436,27.178233137829913,9.226026392961876,41.31277830188679,48.109363207547176,54.91752358490566,17.560879429008413,19.033989293907723,42.0764211062962,27.10524052916416,29.444624173181,44.35363800360794
