file_name,-E2_0_queueing_length_avg,-E2_0_queueing_length_experimental_avg,-E2_0_queueing_time_avg,-E2_1_queueing_length_avg,-E2_1_queueing_length_experimental_avg,-E2_1_queueing_time_avg,-E3_0_queueing_length_avg,-E3_0_queueing_length_experimental_avg,-E3_0_queueing_time_avg,-E4_0_queueing_length_avg,-E4_0_queueing_length_experimental_avg,-E4_0_queueing_time_avg,-E4_1_queueing_length_avg,-E4_1_queueing_length_experimental_avg,-E4_1_queueing_time_avg,-E4_2_queueing_length_avg,-E4_2_queueing_length_experimental_avg,-E4_2_queueing_time_avg,-E5_0_queueing_length_avg,-E5_0_queueing_length_experimental_avg,-E5_0_queueing_time_avg,-E5_1_queueing_length_avg,-E5_1_queueing_length_experimental_avg,-E5_1_queueing_time_avg,-E5_2_queueing_length_avg,-E5_2_queueing_length_experimental_avg,-E5_2_queueing_time_avg,E0_0_queueing_length_avg,E0_0_queueing_length_experimental_avg,E0_0_queueing_time_avg,E0_1_queueing_length_avg,E0_1_queueing_length_experimental_avg,E0_1_queueing_time_avg,E0_2_queueing_length_avg,E0_2_queueing_length_experimental_avg,E0_2_queueing_time_avg,E0_3_queueing_length_avg,E0_3_queueing_length_experimental_avg,E0_3_queueing_time_avg,NE0_0_queueing_length_avg,NE0_0_queueing_length_experimental_avg,NE0_0_queueing_time_avg,NE0_1_queueing_length_avg,NE0_1_queueing_length_experimental_avg,NE0_1_queueing_time_avg
queue_138.xml,8.619718562874251,8.915934131736527,25.924431137724554,6.573087557603686,7.084758064516128,31.189285714285713,8.363984700973575,8.953191933240612,18.004589707927675,5.92183908045977,5.99848275862069,35.778467432950194,11.319230271668822,11.798900388098318,45.433893919793015,8.56509769865393,8.896226660877115,48.573469387755104,7.114375,8.226607142857143,15.244047619047619,5.921951219512195,5.99889430894309,30.004552845528455,7.740992248062015,8.480992248062016,11.205581395348839,7.606130884041331,8.105143513203215,17.0593570608496,7.85308596165739,8.103048855905998,51.501855287569576,8.24276493256262,8.374932562620424,50.67514450867052,5.329552372426141,5.479212175470009,27.25183527305282,5.7894736842105265,5.996842105263158,20.69561403508772,9.376631486367634,9.872387862796835,32.65800351802991
queue_139.xml,7.30881450488145,8.002008368200837,12.288981868898189,5.833605220228385,6.205432300163132,24.284584013050573,6.9973158914728675,7.356390503875969,34.03066860465116,5.722543352601156,5.995722543352602,13.481849710982658,5.788546255506608,5.996916299559471,15.33612334801762,8.987792894935753,9.589349962207104,29.052154195011337,5.582608695652174,5.994,6.292173913043478,8.961332938388626,9.19497037914692,43.323400473933646,6.177608695652174,6.590953177257525,16.0935618729097,5.816929133858268,5.997135826771654,15.046850393700788,5.900621118012422,5.998478260869565,23.407453416149067,,,,5.596153846153846,5.993445512820513,9.079807692307693,5.6875,5.994930555555555,6.5211805555555555,5.787610619469026,5.996946902654867,10.562389380530973
queue_14.xml,7.638193677872554,7.886387355745108,35.835624686402404,5.849151477058454,5.99779384035198,20.28170961659334,5.822057460611678,5.9974050046339205,17.463206672845228,5.677064471879286,5.986844993141289,21.32729766803841,5.413043478260869,5.9871739130434785,3.789130434782609,6.626512370311254,7.224940143655227,34.15706304868316,5.609800332778701,5.744193011647254,22.877703826955074,10.748552253116012,11.827679769894536,25.81150527325024,11.820695340501791,12.314516129032258,35.78537634408602,4.791666666666667,5.0,1.1500000000000001,5.768115942028985,5.99658615136876,10.186634460547504,,,,6.613618998451213,7.573820340733092,22.978884873515746,7.8349526270456495,8.513109388458226,18.075710594315247,6.132475442043222,6.980667976424361,8.555795677799606
queue_140.xml,5.677338129496403,7.119676258992806,6.703237410071942,11.57284946236559,11.984887096774193,70.40252688172043,11.291217228464419,11.660252808988764,49.221754057428214,5.707792207792208,5.9952922077922075,9.73409090909091,5.905418719211823,5.998620689655173,44.98226600985222,5.862676056338028,5.997893192488263,32.21109154929577,5.635443037974683,5.9944556962025315,6.780759493670886,11.215133876600698,12.054080325960419,40.97625145518044,6.166200440528634,6.861718061674009,27.259691629955945,12.405618101545254,13.67294701986755,18.80971302428256,,,,,,,7.103587140439933,7.556116751269036,14.337225042301183,21.83937891737892,22.475589743589744,70.94854700854701,7.877414750198255,8.417176843774781,36.33100713719271
queue_141.xml,9.153672248803828,9.682117224880383,20.320813397129186,9.725986547085201,11.507242152466366,11.120067264573992,14.03264567669173,14.66968984962406,52.747556390977444,13.96582668187001,14.351068034967694,129.2820600532117,5.944045911047346,6.087682926829268,68.45559540889526,7.42076801266825,8.002628661916072,22.621931908155187,,,,9.000436507936508,9.766478174603176,20.681349206349207,8.41071530758226,9.543819742489271,20.46552217453505,7.405318572074108,7.7330682331676455,59.2475372797108,5.975257731958763,5.999618556701031,96.25144329896906,6.271984517945109,6.520760028149191,69.62005629838143,5.830268741159831,5.997482319660538,17.754314002828853,10.750697674418603,11.901380813953487,20.820930232558137,9.908192090395481,10.532532402791626,61.06919242273181
queue_142.xml,5.826825127334465,5.996740237691002,13.936502546689304,8.611842818428183,9.530460704607046,27.30480061943477,5.698492462311558,5.995452261306533,8.41821608040201,8.12397341211226,8.798197932053176,14.855686853766617,6.84697603263641,7.22484956654768,35.35283018867924,7.709886530014641,8.00046120058565,48.44901171303075,10.10914675767918,11.314948805460752,13.40887372013652,8.993362369337978,9.94801393728223,17.928658536585363,8.641372688477952,9.434658605974395,18.789473684210527,5.703862660944206,6.3915665236051495,13.691845493562232,6.9382532051282055,7.329927884615385,25.17011217948718,12.488812615955474,13.136604823747682,25.88070500927644,7.56237885462555,8.765726872246695,10.877239353891335,5.788381742738589,5.996078838174274,11.711825726141079,8.5632856066315,8.940550113036926,18.496533534287867
queue_143.xml,6.473518644067797,6.750928813559322,43.09898305084746,9.280468749999999,9.825364583333332,29.248106060606062,14.175514809590974,15.122214386459802,33.90620592383639,8.513336529242569,8.915254074784277,24.28935762224353,13.250245464247598,14.478313767342582,20.767556029882606,7.63662481536189,8.163626292466764,33.04593796159527,5.756962025316455,5.996405063291139,9.86379746835443,8.556528157463095,8.96630399125205,30.031164570803718,10.501525529265257,10.748393524283934,47.13667496886675,5.533783783783784,5.9923310810810815,5.204391891891892,5.772151898734177,5.996598101265823,10.089715189873418,5.72020725388601,5.993937823834196,8.818652849740932,7.885928322548532,8.121772025883525,41.52961672473867,5.902561929595828,6.2220078226857884,28.858930899608865,5.620052770448549,5.994300791556729,14.32928759894459
queue_144.xml,9.651977321048902,10.147994330262225,34.44883061658398,6.088586744639376,6.478781676413255,30.02115009746589,5.832460732984293,5.997434554973823,23.763176265270506,5.903160726294553,5.998533960995292,50.45595158036315,8.341570319240724,8.947230371009491,38.4411561691113,9.014458680333119,9.811268417680973,24.442280589365794,5.515151515151516,5.9932323232323235,4.228282828282828,5.472527472527473,5.992161172161172,4.276190476190476,5.762767710049423,5.99652388797364,20.227347611202635,6.2286979166666665,6.655043402777777,21.319531249999997,5.862464183381089,5.99019340974212,39.95838108882521,,,,5.670103092783505,5.995154639175257,6.545017182130584,5.834254143646409,5.9970902394106815,14.152670349907918,7.43403541472507,7.709995340167755,22.409412861137
queue_145.xml,5.8594436310395315,5.99783308931186,24.6703513909224,12.185237333333333,12.947381333333334,48.544106666666664,8.86836473755047,9.200841184387619,34.41615074024226,6.7908039376538145,7.147817883511075,23.66923707957342,6.372227758007117,6.643900355871886,35.4088256227758,7.0019297267150025,7.199051868377022,88.2473508087005,5.761658031088083,5.996062176165803,18.653195164075996,5.941483803552769,5.990543364681296,92.67189132706375,5.738936781609196,5.986709770114943,16.423419540229887,5.746203904555315,5.996149674620391,16.64360086767896,5.9060665362035225,5.998604044357469,35.59928245270711,4.9787234042553195,5.986170212765958,1.6595744680851063,7.700356859635209,8.132133227597146,34.27065820777161,5.876288659793815,5.998049828178694,45.05824742268042,9.055404530744337,10.283052858683925,20.48705501618123
queue_146.xml,20.367746153846152,21.226176923076924,46.97130769230769,10.943154906731548,11.555620437956204,30.71403081914031,7.973958333333333,8.403503787878789,18.849337121212123,5.875,6.1779301075268815,34.153696236559135,6.445099739809193,6.918421509106678,21.71994796183868,9.802096551724139,10.402441379310346,22.806896551724137,5.620052770448549,5.994538258575197,10.775197889182058,7.217045454545455,7.5429962894248614,57.35417439703154,5.694397283531409,6.283480475382003,12.514770797962647,5.576271186440678,5.9926836158192085,5.422881355932203,5.649635036496351,5.994817518248175,6.12043795620438,5.020408163265306,5.986122448979592,1.7571428571428571,6.0469753979739505,6.763342981186686,8.5616497829233,5.8960084033613445,5.998203781512605,38.857300420168066,5.916154276131917,5.9985522638345445,37.79647847959754
